STATION,DATE,SOURCE,BackupDirection,HourlyDewPointTemperature,HourlyPrecipitation,HourlyPressureChange,HourlyRelativeHumidity,HourlyWindSpeed
72423093821,2020-01-21T15:56:00,7,SE,13,0,0.07,42,6
72423093821,2020-01-21T16:00:00,4,SE,13,,0.07,42,6
72423093821,2020-01-21T16:56:00,7,SE,13,0,,42,0
72423093821,2020-01-21T17:56:00,7,SE,13,0,,45,3
72423093821,2020-01-21T18:56:00,7,SE,13,0,-0.01,45,0
72423093821,2020-01-21T19:00:00,4,SE,13,,-0.01,45,0
72423093821,2020-01-21T19:56:00,7,SE,14,0,,54,5
72423093821,2020-01-21T20:56:00,7,SE,15,0,,61,3
72423093821,2020-01-21T21:56:00,7,SE,16,0,0.03,66,5
72423093821,2020-01-21T22:00:00,4,SE,16,,0.03,66,5
72423093821,2020-01-21T22:56:00,7,SE,15,0,,66,6
72423093821,2020-01-21T23:56:00,7,SE,15,0,,66,5
72423093821,2020-01-21T23:59:00,6,SE,,,,,
72423093821,2020-01-22T00:56:00,7,SE,15,0,0.05,66,3
72423093821,2020-01-22T01:00:00,4,SE,15,,0.05,66,3
72423093821,2020-01-22T01:56:00,7,SE,15,0,,66,0
72423093821,2020-01-22T02:56:00,7,SE,15,0,,72,0
72423093821,2020-01-22T03:56:00,7,SE,14,0,0.04,74,5
72423093821,2020-01-22T04:00:00,4,SE,14,,0.04,74,5
72423093821,2020-01-22T04:56:00,7,SE,14,0,,74,5
72423093821,2020-01-22T05:56:00,7,SE,14,0,,74,0
72423093821,2020-01-22T06:56:00,7,SE,13,0,0.02,74,3
72423093821,2020-01-22T07:00:00,4,SE,13,,0.02,74,3
72423093821,2020-01-22T07:56:00,7,SE,13,0,,74,7
72423093821,2020-01-22T08:56:00,7,SE,14,0,,71,6
72423093821,2020-01-22T09:56:00,7,SE,15,0,-0.01,63,0
72423093821,2020-01-22T10:00:00,4,SE,15,,-0.01,63,0
72423093821,2020-01-22T10:56:00,7,SE,16,0,,58,0
72423093821,2020-01-22T11:56:00,7,SE,16,0,,52,3
72423093821,2020-01-22T12:56:00,7,SE,17,0,0.04,50,0
72423093821,2020-01-22T13:00:00,4,SE,17,,0.04,50,0
72423093821,2020-01-22T13:56:00,7,SE,17,0,,43,3
72423093821,2020-01-22T14:56:00,7,SE,16,0,,36,8
72423093821,2020-01-22T15:56:00,7,SE,17,0,0.09,35,8
72423093821,2020-01-22T16:00:00,4,SE,17,,0.09,35,8
72423093821,2020-01-22T16:56:00,7,SE,17,0,,36,8
72423093821,2020-01-22T17:56:00,7,SE,17,0,,40,8
72423093821,2020-01-22T18:56:00,7,SE,18,0,0.01,44,3
72423093821,2020-01-22T19:00:00,4,SE,18,,0.01,44,3
72423093821,2020-01-22T19:56:00,7,SE,19,0,,48,7
72423093821,2020-01-22T20:56:00,7,SE,18,0,,46,3
72423093821,2020-01-22T21:56:00,7,SE,18,0,0.02,46,0
72423093821,2020-01-22T22:00:00,4,SE,18,,0.02,46,0
72423093821,2020-01-22T22:56:00,7,SE,18,0,,46,0
72423093821,2020-01-22T23:56:00,7,SE,17,0,,44,3
72423093821,2020-01-22T23:59:00,6,SE,,,,,
72423093821,2020-01-23T00:56:00,7,SE,18,0,0.04,46,0
72423093821,2020-01-23T01:00:00,4,SE,18,,0.04,46,0
72423093821,2020-01-23T01:56:00,7,SE,18,0,,50,3
72423093821,2020-01-23T02:56:00,7,SE,19,0,,54,5
72423093821,2020-01-23T03:56:00,7,SE,19,0,0.01,52,6
72423093821,2020-01-23T04:00:00,4,SE,19,,0.01,52,6
72423093821,2020-01-23T04:56:00,7,SE,18,0,,48,7
72423093821,2020-01-23T05:56:00,7,SE,19,0,,50,6
72423093821,2020-01-23T06:56:00,7,SE,18,0,0.01,48,7
72423093821,2020-01-23T07:00:00,4,SE,18,,0.01,48,7
72423093821,2020-01-23T07:56:00,7,SE,19,0,,50,5
72423093821,2020-01-23T08:56:00,7,SE,19,0,,46,5
72423093821,2020-01-23T09:56:00,7,SE,19,0,0,43,6
72423093821,2020-01-23T10:00:00,4,SE,19,,0,43,6
72423093821,2020-01-23T10:56:00,7,SE,19,0,,37,6
72423093821,2020-01-23T11:56:00,7,SE,19,0,,33,8
72423093821,2020-01-23T12:56:00,7,SE,20,0,0.06,33,9
72423093821,2020-01-23T13:00:00,4,SE,20,,0.06,33,9
72423093821,2020-01-23T13:56:00,7,SE,21,0,,34,6
72423093821,2020-01-23T14:56:00,7,SE,27,T,,41,7
72423093821,2020-01-23T15:56:00,7,SE,35,T,0.05,63,8
72423093821,2020-01-23T16:00:00,4,SE,35,,0.05,63,8
72423093821,2020-01-23T16:18:00,7,SE,37,T,,71,11
72423093821,2020-01-23T16:56:00,7,SE,37,0.02,,76,9
72423093821,2020-01-23T17:26:00,7,SE,37,0.01,,80,7
72423093821,2020-01-23T17:45:00,7,SE,38,0.02,,82,6
72423093821,2020-01-23T17:56:00,7,SE,38,0.03,,82,7
72423093821,2020-01-23T18:56:00,7,SE,39,0.04,0.03,86,6
72423093821,2020-01-23T19:00:00,4,SE,39,,0.03,86,6
72423093821,2020-01-23T19:56:00,7,SE,39,0.03,,89,8
72423093821,2020-01-23T20:56:00,7,SE,38,0.02,,85,8
72423093821,2020-01-23T21:53:00,7,SE,39,0.01,,87,9
72423093821,2020-01-23T21:56:00,7,SE,39,0.01,0.06,86,10
72423093821,2020-01-23T22:00:00,4,SE,39,,0.06,86,10
72423093821,2020-01-23T22:17:00,7,SE,39,T,,86,11
72423093821,2020-01-23T22:48:00,7,SE,39,0.02,,89,11
72423093821,2020-01-23T22:56:00,7,SE,39,0.02,,89,11
72423093821,2020-01-23T23:11:00,7,SE,39,T,,86,10
72423093821,2020-01-23T23:52:00,7,SE,39,0.01,,87,9
72423093821,2020-01-23T23:56:00,7,SE,39,0.01,,86,8
72423093821,2020-01-23T23:59:00,6,SE,,,,,
72423093821,2020-01-24T00:56:00,7,SE,40,0.01,0.06,89,8
72423093821,2020-01-24T01:00:00,4,SE,40,,0.06,89,8
72423093821,2020-01-24T01:29:00,7,SE,40,T,,89,9
72423093821,2020-01-24T01:45:00,7,SE,40,T,,89,9
72423093821,2020-01-24T01:56:00,7,SE,40,0.01,,89,9
72423093821,2020-01-24T02:14:00,7,SE,41,T,,89,9
72423093821,2020-01-24T02:34:00,7,SE,41,0.01,,89,8
72423093821,2020-01-24T02:47:00,7,SE,41,0.01,,89,9
72423093821,2020-01-24T02:56:00,7,SE,41,0.01,,89,10
72423093821,2020-01-24T03:02:00,7,SE,41,0.01,,89,8
72423093821,2020-01-24T03:19:00,7,SE,42,0.02,,93,10
72423093821,2020-01-24T03:37:00,7,SE,42,0.03,,90,9
72423093821,2020-01-24T03:51:00,7,SE,43,0.04,,93,8
72423093821,2020-01-24T03:56:00,7,SE,42,0.05,0.04,90,6
72423093821,2020-01-24T04:00:00,4,SE,42,,0.04,90,6
72423093821,2020-01-24T04:24:00,7,SE,42,0.03,,90,7
72423093821,2020-01-24T04:35:00,7,SE,42,0.04,,90,7
72423093821,2020-01-24T04:56:00,7,SE,42,0.05,,90,5
72423093821,2020-01-24T05:21:00,7,SE,42,0.03,,90,7
72423093821,2020-01-24T05:34:00,7,SE,43,0.06,,93,6
72423093821,2020-01-24T05:56:00,7,SE,42,0.08,,90,5
72423093821,2020-01-24T05:59:00,7,SE,42,0.01,,90,6
72423093821,2020-01-24T06:29:00,7,SE,43,0.1,,93,5
72423093821,2020-01-24T06:45:00,7,SE,43,0.11,,93,5
72423093821,2020-01-24T06:56:00,7,SE,43,0.1,0.03,89,6
72423093821,2020-01-24T07:00:00,4,SE,43,,0.03,89,6
72423093821,2020-01-24T07:08:00,7,SE,43,T,,89,7
72423093821,2020-01-24T07:56:00,7,SE,44,0.01,,93,7
72423093821,2020-01-24T08:32:00,7,SE,44,T,,93,6
72423093821,2020-01-24T08:43:00,7,SE,44,T,,93,7
72423093821,2020-01-24T08:56:00,7,SE,44,T,,93,7
72423093821,2020-01-24T09:27:00,7,SE,44,0.01,,93,9
72423093821,2020-01-24T09:30:00,7,SE,44,0.01,,90,10
72423093821,2020-01-24T09:50:00,7,SE,45,0.02,,93,3
72423093821,2020-01-24T09:56:00,7,SE,45,0.02,-0.01,93,5
72423093821,2020-01-24T10:00:00,4,SE,45,,-0.01,93,5
72423093821,2020-01-24T10:05:00,7,SE,45,T,,93,3
72423093821,2020-01-24T10:30:00,7,SE,44,0.01,,90,7
72423093821,2020-01-24T10:44:00,7,SE,44,0.01,,90,7
72423093821,2020-01-24T10:52:00,7,SE,45,0.01,,93,8
72423093821,2020-01-24T10:56:00,7,SE,44,0.01,,90,8
72423093821,2020-01-24T11:56:00,7,SE,44,T,,86,6
72423093821,2020-01-24T12:33:00,7,SE,43,T,,83,7
72423093821,2020-01-24T12:53:00,7,SE,43,T,,82,8
72423093821,2020-01-24T12:56:00,7,SE,43,T,0.04,80,9
72423093821,2020-01-24T13:00:00,4,SE,43,,0.04,80,9
72423093821,2020-01-24T13:26:00,7,SE,42,0.07,,83,10
72423093821,2020-01-24T13:31:00,7,SE,43,0.07,,86,9
72423093821,2020-01-24T13:56:00,7,SE,43,0.08,,83,9
72423093821,2020-01-24T14:21:00,7,SE,43,T,,80,13
72423093821,2020-01-24T14:50:00,7,SE,45,T,,87,9
72423093821,2020-01-24T14:56:00,7,SE,43,T,,80,9
72423093821,2020-01-24T15:29:00,7,SE,41,,,77,10
72423093821,2020-01-24T15:56:00,7,SE,40,0,0.02,74,11
72423093821,2020-01-24T16:00:00,4,SE,40,,0.02,74,11
72423093821,2020-01-24T16:02:00,7,SE,40,,,74,11
72423093821,2020-01-24T16:10:00,7,SE,40,,,74,10
72423093821,2020-01-24T16:13:00,7,SE,40,,,77,10
72423093821,2020-01-24T16:56:00,7,SE,39,0.01,,77,16
72423093821,2020-01-24T17:03:00,7,SE,38,,,77,14
72423093821,2020-01-24T17:36:00,7,SE,39,T,,83,11
72423093821,2020-01-24T17:56:00,7,SE,37,T,,76,11
72423093821,2020-01-24T18:56:00,7,SE,37,0,-0.06,80,8
72423093821,2020-01-24T19:00:00,4,SE,37,,-0.06,80,8
72423093821,2020-01-24T19:56:00,7,SE,37,0,,80,6
72423093821,2020-01-24T20:29:00,7,SE,37,T,,80,7
72423093821,2020-01-24T20:56:00,7,SE,36,T,,79,15
72423093821,2020-01-24T21:19:00,7,SE,37,T,,82,8
72423093821,2020-01-24T21:54:00,6,SE,36,,,81,11
72423093821,2020-01-24T21:56:00,7,SE,36,0.01,-0.02,82,11
72423093821,2020-01-24T22:00:00,4,SE,36,,-0.02,82,11
72423093821,2020-01-24T22:09:00,7,SE,36,T,,82,8
72423093821,2020-01-24T22:20:00,7,SE,36,T,,82,8
72423093821,2020-01-24T22:37:00,7,SE,36,T,,82,11
72423093821,2020-01-24T22:56:00,7,SE,35,T,,79,10
72423093821,2020-01-24T23:03:00,7,SE,35,T,,79,11
72423093821,2020-01-24T23:56:00,7,SE,35,T,,83,10
72423093821,2020-01-24T23:59:00,6,SE,,,,,
72423093821,2020-01-25T00:18:00,7,SE,36,T,,86,9
72423093821,2020-01-25T00:56:00,7,SE,36,0.01,-0.02,89,10
72423093821,2020-01-25T01:00:00,4,SE,36,,-0.02,89,10
72423093821,2020-01-25T01:56:00,7,SE,34,T,,86,17
72423093821,2020-01-25T02:56:00,7,SE,33,0,,83,15
72423093821,2020-01-25T03:56:00,7,SE,32,0,-0.02,82,15
72423093821,2020-01-25T04:00:00,4,SE,32,,-0.02,82,15
72423093821,2020-01-25T04:56:00,7,SE,31,T,,79,13
72423093821,2020-01-25T05:54:00,6,SE,32,,,87,10
72423093821,2020-01-25T05:56:00,7,SE,32,T,,86,10
72423093821,2020-01-25T06:56:00,7,SE,32,T,-0.04,86,10
72423093821,2020-01-25T07:00:00,4,SE,32,,-0.04,86,10
72423093821,2020-01-25T07:40:00,7,SE,32,T,,86,10
72423093821,2020-01-25T07:56:00,7,SE,32,T,,86,8
72423093821,2020-01-25T08:47:00,7,SE,32,,,82,14
72423093821,2020-01-25T08:54:00,7,SE,30,,,75,13
72423093821,2020-01-25T08:56:00,7,SE,31,0,,79,13
72423093821,2020-01-25T09:56:00,7,SE,32,0,-0.05,82,11
72423093821,2020-01-25T10:00:00,4,SE,32,,-0.05,82,11
72423093821,2020-01-25T10:56:00,7,SE,31,0,,79,14
72423093821,2020-01-25T11:56:00,7,SE,32,T,,82,13
72423093821,2020-01-25T12:56:00,7,SE,31,T,0,76,15
72423093821,2020-01-25T13:00:00,4,SE,31,,0,76,15
72423093821,2020-01-25T13:56:00,7,SE,31,0,,76,15
72423093821,2020-01-25T14:56:00,7,SE,32,0,,79,16
72423093821,2020-01-25T15:56:00,7,SE,31,0,0.01,79,15
72423093821,2020-01-25T16:00:00,4,SE,31,,0.01,79,15
72423093821,2020-01-25T16:56:00,7,SE,31,0,,79,14
72423093821,2020-01-25T17:05:00,7,SE,31,,,79,14
72423093821,2020-01-25T17:56:00,7,SE,31,T,,79,11
72423093821,2020-01-25T18:56:00,7,SE,31,T,-0.03,82,15
72423093821,2020-01-25T19:00:00,4,SE,31,,-0.03,82,15
72423093821,2020-01-25T19:12:00,7,SE,31,T,,85,14
72423093821,2020-01-25T19:23:00,7,SE,30,T,,82,14
72423093821,2020-01-25T19:35:00,7,SE,30,T,,82,13
72423093821,2020-01-25T19:56:00,7,SE,30,T,,82,13
72423093821,2020-01-25T20:56:00,7,SE,29,0,,78,10
72423093821,2020-01-25T21:56:00,7,SE,30,0,-0.01,82,13
72423093821,2020-01-25T22:00:00,4,SE,30,,-0.01,82,13
72423093821,2020-01-25T22:56:00,7,SE,29,0,,76,11
72423093821,2020-01-25T23:56:00,7,SE,28,0,,76,13
72423093821,2020-01-25T23:59:00,6,SE,,,,,
72423093821,2020-01-26T00:56:00,7,SE,26,0,-0.01,70,9
72423093821,2020-01-26T01:00:00,4,SE,26,,-0.01,70,9
72423093821,2020-01-26T01:56:00,7,SE,26,0,,73,9
72423093821,2020-01-26T02:56:00,7,SE,26,0,,73,5
72423093821,2020-01-26T03:56:00,7,SE,25,0,0,75,3
72423093821,2020-01-26T04:00:00,4,SE,25,,0,75,3
72423093821,2020-01-26T04:54:00,6,SE,27,,,75,7
72423093821,2020-01-26T04:56:00,7,SE,26,0,,75,7
72423093821,2020-01-26T05:27:00,7,SE,27,,,78,8
72423093821,2020-01-26T05:56:00,7,SE,27,0,,75,6
72423093821,2020-01-26T06:56:00,7,SE,27,0,0.01,75,6
72423093821,2020-01-26T07:00:00,4,SE,27,,0.01,75,6
72423093821,2020-01-26T07:51:00,7,SE,27,,,75,3
72423093821,2020-01-26T07:56:00,7,SE,27,0,,75,3
72423093821,2020-01-26T08:56:00,7,SE,28,0,,79,5
72423093821,2020-01-26T09:56:00,7,SE,29,0,-0.01,73,5
72423093821,2020-01-26T10:00:00,4,SE,29,,-0.01,73,5
72423093821,2020-01-26T10:19:00,7,SE,30,,,76,6
72423093821,2020-01-26T10:56:00,7,SE,31,0,,70,9
72423093821,2020-01-26T11:14:00,7,SE,31,,,70,10
72423093821,2020-01-26T11:54:00,6,SE,30,,,61,7
72423093821,2020-01-26T11:56:00,7,SE,31,0,,65,9
72423093821,2020-01-26T12:12:00,7,SE,29,,,62,6
72423093821,2020-01-26T12:56:00,7,SE,30,0,0.06,58,7
72423093821,2020-01-26T13:00:00,4,SE,30,,0.06,58,7
72423093821,2020-01-26T13:56:00,7,SE,31,0,,60,6
72423093821,2020-01-26T14:56:00,7,SE,32,0,,58,10
72423093821,2020-01-26T15:56:00,7,SE,32,0,0.05,58,8
72423093821,2020-01-26T16:00:00,4,SE,32,,0.05,58,8
72423093821,2020-01-26T16:56:00,7,SE,33,0,,61,8
72423093821,2020-01-26T17:56:00,7,SE,32,0,,61,7
72423093821,2020-01-26T18:56:00,7,SE,32,0,0,65,5
72423093821,2020-01-26T19:00:00,4,SE,32,,0,65,5
72423093821,2020-01-26T19:56:00,7,SE,33,0,,71,6
72423093821,2020-01-26T20:56:00,7,SE,34,0,,73,6
72423093821,2020-01-26T21:56:00,7,SE,34,0,0.01,76,3
72423093821,2020-01-26T22:00:00,4,SE,34,,0.01,76,3
72423093821,2020-01-26T22:54:00,6,SE,34,,,81,0
72423093821,2020-01-26T22:56:00,7,SE,34,0,,79,0
72423093821,2020-01-26T23:56:00,7,SE,35,0,,79,0
72423093821,2020-01-26T23:59:00,6,SE,,,,,
72423093821,2020-01-27T00:04:00,7,SE,35,,,79,3
72423093821,2020-01-27T00:56:00,7,SE,35,0,0.04,79,0
72423093821,2020-01-27T01:00:00,4,SE,35,,0.04,79,0
72423093821,2020-01-27T01:17:00,7,SE,35,,,79,0
72423093821,2020-01-27T01:56:00,7,SE,35,0,,79,0
72423093821,2020-01-27T02:49:00,7,SE,36,,,82,0
72423093821,2020-01-27T02:56:00,7,SE,36,0,,82,0
72423093821,2020-01-27T03:12:00,7,SE,36,,,82,0
72423093821,2020-01-27T03:49:00,6,SE,36,,,82,5
72423093821,2020-01-27T03:56:00,7,SE,37,0,0.01,82,3
72423093821,2020-01-27T04:00:00,4,SE,37,,0.01,82,3
72423093821,2020-01-27T04:01:00,7,SE,37,,,82,3
72423093821,2020-01-27T04:12:00,7,SE,35,,,86,5
72423093821,2020-01-27T04:56:00,7,SE,34,0,,82,5
72423093821,2020-01-27T05:56:00,7,SE,32,0,,86,3
72423093821,2020-01-27T06:56:00,7,SE,31,0,-0.01,79,0
72423093821,2020-01-27T07:00:00,4,SE,31,,-0.01,79,0
72423093821,2020-01-27T07:56:00,7,SE,31,0,,82,5
72423093821,2020-01-27T08:56:00,7,SE,32,0,,82,5
72423093821,2020-01-27T09:56:00,7,SE,32,0,-0.04,76,6
72423093821,2020-01-27T10:00:00,4,SE,32,,-0.04,76,6
72423093821,2020-01-27T10:56:00,7,SE,31,0,,65,8
72423093821,2020-01-27T11:56:00,7,SE,32,0,,65,7
72423093821,2020-01-27T12:56:00,7,SE,32,0,0.01,58,7
72423093821,2020-01-27T13:00:00,4,SE,32,,0.01,58,7
72423093821,2020-01-27T13:56:00,7,SE,32,0,,56,11
72423093821,2020-01-27T14:56:00,7,SE,31,0,,56,7
72423093821,2020-01-27T15:56:00,7,SE,30,0,-0.01,54,10
72423093821,2020-01-27T16:00:00,4,SE,30,,-0.01,54,10
72423093821,2020-01-27T16:56:00,7,SE,30,0,,60,13
72423093821,2020-01-27T17:56:00,7,SE,29,0,,70,11
72423093821,2020-01-27T18:49:00,7,SE,28,,,70,8
72423093821,2020-01-27T18:56:00,7,SE,28,0,-0.06,70,9
72423093821,2020-01-27T19:00:00,4,SE,28,,-0.06,70,9
72423093821,2020-01-27T19:56:00,6,SE,28,0,,70,8
72423093821,2020-01-27T20:56:00,7,SE,28,0,,70,8
72423093821,2020-01-27T21:56:00,7,SE,28,0,-0.04,70,8
72423093821,2020-01-27T22:00:00,4,SE,28,,-0.04,70,8
72423093821,2020-01-27T22:56:00,7,SE,28,0,,73,10
72423093821,2020-01-27T23:56:00,7,SE,28,0,,73,10
72423093821,2020-01-27T23:59:00,6,SE,,,,,
72423093821,2020-01-28T00:56:00,7,SE,27,0,-0.01,70,7
72423093821,2020-01-28T01:00:00,4,SE,27,,-0.01,70,7
72423093821,2020-01-28T01:56:00,7,SE,27,0,,70,7
72423093821,2020-01-28T02:56:00,7,SE,27,0,,70,6
72423093821,2020-01-28T03:56:00,7,SE,27,0,-0.01,72,6
72423093821,2020-01-28T04:00:00,4,SE,27,,0.01,72,6
72423093821,2020-01-28T04:56:00,7,SE,26,0,,70,7
72423093821,2020-01-28T05:56:00,7,SE,26,0,,70,3
72423093821,2020-01-28T06:56:00,7,SE,26,0,-0.02,70,6
72423093821,2020-01-28T07:00:00,4,SE,26,,-0.02,70,6
72423093821,2020-01-28T07:56:00,7,SE,26,0,,70,5
72423093821,2020-01-28T08:56:00,7,SE,26,0,,70,5
72423093821,2020-01-28T09:56:00,7,SE,26,0,-0.03,67,3
72423093821,2020-01-28T10:00:00,4,SE,26,,-0.03,67,3
72423093821,2020-01-28T10:56:00,7,SE,27,0,,70,3
72423093821,2020-01-28T11:56:00,7,SE,27,0,,67,3
72423093821,2020-01-28T12:56:00,7,SE,27,0,0.02,67,6
72423093821,2020-01-28T13:00:00,4,SE,27,,0.02,67,6
72423093821,2020-01-28T13:56:00,7,SE,28,0,,70,6
72423093821,2020-01-28T14:56:00,7,SE,28,0,,68,7
72423093821,2020-01-28T15:56:00,7,SE,28,0,0.02,68,5
72423093821,2020-01-28T16:00:00,4,SE,28,,0.02,68,5
72423093821,2020-01-28T16:56:00,7,SE,27,0,,65,7
72423093821,2020-01-28T17:56:00,7,SE,27,0,,67,3
72423093821,2020-01-28T18:56:00,7,SE,28,0,-0.02,70,7
72423093821,2020-01-28T19:00:00,4,SE,28,,-0.02,70,7
72423093821,2020-01-28T19:56:00,7,SE,28,0,,70,3
72423093821,2020-01-28T20:56:00,7,SE,28,0,,70,3
72423093821,2020-01-28T21:56:00,7,SE,28,0,0,70,5
72423093821,2020-01-28T22:00:00,4,SE,28,,0,70,5
72423093821,2020-01-28T22:56:00,7,SE,28,0,,70,7
72423093821,2020-01-28T23:56:00,7,SE,28,0,,73,6
72423093821,2020-01-28T23:59:00,6,SE,,,,,
72423093821,2020-01-29T00:56:00,7,SE,28,0,-0.01,73,6
72423093821,2020-01-29T01:00:00,4,SE,28,,-0.01,73,6
72423093821,2020-01-29T01:56:00,7,SE,28,0,,76,5
72423093821,2020-01-29T02:56:00,7,SE,28,0,,76,3
72423093821,2020-01-29T03:56:00,7,SE,28,0,0.01,76,7
72423093821,2020-01-29T04:00:00,4,SE,28,,0.01,76,7
72423093821,2020-01-29T04:56:00,7,SE,29,0,,76,5
72423093821,2020-01-29T05:56:00,7,SE,29,0,,76,8
72423093821,2020-01-29T06:56:00,7,SE,28,0,-0.01,73,6
72423093821,2020-01-29T07:00:00,4,SE,28,,-0.01,73,6
72423093821,2020-01-29T07:56:00,7,SE,28,0,,70,5
72423093821,2020-01-29T08:41:00,7,SE,28,,,70,7
72423093821,2020-01-29T08:56:00,7,SE,28,0,,70,7
72423093821,2020-01-29T09:56:00,7,SE,29,0,-0.04,70,8
72423093821,2020-01-29T10:00:00,4,SE,29,,-0.04,70,8
72423093821,2020-01-29T10:56:00,7,SE,28,0,,65,7
72423093821,2020-01-29T11:00:00,7,SE,28,,,65,6
72423093821,2020-01-29T11:23:00,7,SE,29,,,65,7
72423093821,2020-01-29T11:56:00,7,SE,28,0,,60,7
72423093821,2020-01-29T12:56:00,7,SE,28,0,0.05,60,7
72423093821,2020-01-29T13:00:00,4,SE,28,,0.05,60,7
72423093821,2020-01-29T13:56:00,7,SE,27,0,,55,6
72423093821,2020-01-29T14:07:00,7,SE,28,,,60,7
72423093821,2020-01-29T14:56:00,7,SE,27,0,,57,7
72423093821,2020-01-29T15:56:00,7,SE,27,0,0.02,57,8
72423093821,2020-01-29T16:00:00,4,SE,27,,0.02,57,8
72423093821,2020-01-29T16:56:00,7,SE,27,0,,57,7
72423093821,2020-01-29T17:56:00,7,SE,30,T,,70,6
72423093821,2020-01-29T18:56:00,7,SE,30,T,-0.05,73,8
72423093821,2020-01-29T19:00:00,4,SE,30,,-0.05,73,8
72423093821,2020-01-29T19:41:00,7,SE,30,T,,76,10
72423093821,2020-01-29T19:56:00,7,SE,31,T,,82,9
72423093821,2020-01-29T20:34:00,7,SE,31,T,,82,6
72423093821,2020-01-29T20:56:00,7,SE,31,0.01,,82,6
72423093821,2020-01-29T21:56:00,7,SE,31,T,-0.04,85,6
72423093821,2020-01-29T22:00:00,4,SE,31,,-0.04,85,6
72423093821,2020-01-29T22:56:00,7,SE,30,T,,82,5
72423093821,2020-01-29T23:56:00,7,SE,30,T,,82,5
72423093821,2020-01-29T23:59:00,6,SE,,,,,
72423093821,2020-01-30T00:56:00,7,SE,30,T,0.01,82,3
72423093821,2020-01-30T01:00:00,4,SE,30,,0.01,82,3
72423093821,2020-01-30T01:05:00,7,SE,30,T,,82,0
72423093821,2020-01-30T01:56:00,7,SE,30,T,,85,3
72423093821,2020-01-30T02:56:00,7,SE,30,0,,82,5
72423093821,2020-01-30T03:56:00,7,SE,29,0,0.01,82,3
72423093821,2020-01-30T04:00:00,4,SE,29,,0.01,82,3
72423093821,2020-01-30T04:56:00,7,SE,28,0,,76,5
72423093821,2020-01-30T05:56:00,7,SE,27,0,,82,5
72423093821,2020-01-30T06:56:00,7,SE,27,0,-0.04,82,3
72423093821,2020-01-30T07:00:00,4,SE,27,,-0.04,82,3
72423093821,2020-01-30T07:56:00,7,SE,26,0,,82,5
72423093821,2020-01-30T08:56:00,7,SE,28,0,,79,5
72423093821,2020-01-30T09:56:00,7,SE,29,0,-0.03,73,7
72423093821,2020-01-30T10:00:00,4,SE,29,,-0.03,73,7
72423093821,2020-01-30T10:56:00,7,SE,30,0,,68,6
72423093821,2020-01-30T11:56:00,7,SE,28,0,,60,3
72423093821,2020-01-30T12:20:00,7,SE,27,,,57,3
72423093821,2020-01-30T12:47:00,7,SE,28,,,60,0
72423093821,2020-01-30T12:56:00,7,SE,28,0,0.04,58,0
72423093821,2020-01-30T13:00:00,4,SE,28,,0.04,58,0
72423093821,2020-01-30T13:56:00,7,SE,29,0,,55,3
72423093821,2020-01-30T14:56:00,7,SE,28,0,,53,0
72423093821,2020-01-30T15:56:00,7,SE,28,0,0.02,53,6
72423093821,2020-01-30T16:00:00,4,SE,28,,0.02,53,6
72423093821,2020-01-30T16:56:00,7,SE,28,0,,53,3
72423093821,2020-01-30T17:56:00,7,SE,28,0,,56,3
72423093821,2020-01-30T18:56:00,7,SE,28,0,-0.04,56,6
72423093821,2020-01-30T19:00:00,4,SE,28,,-0.04,56,6
72423093821,2020-01-30T19:56:00,7,SE,28,0,,58,7
72423093821,2020-01-30T20:56:00,7,SE,28,0,,58,7
72423093821,2020-01-30T21:56:00,7,SE,28,0,0.01,60,5
72423093821,2020-01-30T22:00:00,4,SE,28,,0.01,60,5
72423093821,2020-01-30T22:56:00,7,SE,28,0,,60,5
72423093821,2020-01-30T23:56:00,7,SE,28,0,,60,5
72423093821,2020-01-30T23:59:00,6,SE,,,,,
72423093821,2020-01-31T00:56:00,7,SE,28,0,0.01,63,3
72423093821,2020-01-31T01:00:00,4,SE,28,,0.01,63,3
72423093821,2020-01-31T01:56:00,7,SE,28,0,,63,5
72423093821,2020-01-31T02:56:00,7,SE,28,0,,63,5
72423093821,2020-01-31T03:56:00,7,SE,28,0,0.04,65,5
72423093821,2020-01-31T04:00:00,4,SE,28,,0.04,65,5
72423093821,2020-01-31T04:56:00,7,SE,29,T,,67,5
72423093821,2020-01-31T05:56:00,7,SE,30,T,,70,6
72423093821,2020-01-31T06:56:00,7,SE,31,0.01,0,79,8
72423093821,2020-01-31T07:00:00,4,SE,31,,0,79,8
72423093821,2020-01-31T07:54:00,7,SE,32,0.01,,81,6
72423093821,2020-01-31T07:56:00,7,SE,32,T,,82,6
72423093821,2020-01-31T08:56:00,7,SE,32,0.02,,82,6
72423093821,2020-01-31T09:47:00,7,SE,33,0.05,,86,6
72423093821,2020-01-31T09:56:00,7,SE,33,0.05,-0.04,86,8
72423093821,2020-01-31T10:00:00,4,SE,33,,-0.04,86,8
72423093821,2020-01-31T10:16:00,7,SE,33,0.01,,86,6
72423093821,2020-01-31T10:56:00,7,SE,34,0.03,,89,3
72423093821,2020-01-31T11:17:00,7,SE,34,0.01,,86,3
72423093821,2020-01-31T11:27:00,7,SE,34,0.01,,86,3
72423093821,2020-01-31T11:56:00,7,SE,35,0.01,,83,3
72423093821,2020-01-31T12:56:00,7,SE,36,0.01,0.03,82,3
